rowid,epicid,tce_planet_num,tce_period,tce_time0bk,tce_duration,training_label,campaign,tce_depth,tce_impact
26872,212164470,1,7.811641473,3264.574162,3.8829756, C,16,0.020884392,0.785700767
26873,212164712,1,32.86652791,3287.868788,1.652413697, J,16,0.04904776,0.596886561
26874,212165050,1,16.81557669,3271.72458,14.56582411, J,16,0.182003607,1.082804232
26875,212165745,1,23.07584963,3285.902139,1.932176225, J,16,0.099895196,0.647094868
26876,212166820,1,20.89758467,3283.21513,0.25, J,16,0.998662306,0.000500005
26877,212166878,1,36.89203834,3285.869774,2.033942293, J,16,0.34566275,0.000451176
26878,212167103,1,21.60231995,3264.314798,2.975368176, J,16,0.602508158,0.001836048
26879,212167764,1,21.79144438,3265.15333,2.249921807, J,16,0.298539803,0.475323819
26880,212167938,1,32.59368961,3265.147367,2.084423089, J,16,0.252614568,0.007400618
26881,212169594,1,27.69927711,3264.179858,1.594758378, J,16,0.025500891,0.761012817
26882,212170006,1,21.60239919,3264.331958,1.225627592, J,16,0.152144561,0.309981086
26883,212170289,1,21.60274783,3264.296178,3.415419512, J,16,0.198785903,0.0005
26884,212171149,1,21.60236041,3264.31913,1.785440341, J,16,0.045500349,0.116488407
26885,212171266,1,21.60234749,3264.311686,2.605071555, J,16,0.155112832,0.014438688
26886,212171426,1,0.653939575,3264.147162,0.251534153, J,16,0.290961029,1.185131544
26887,212171687,1,27.89663534,3268.797619,0.870880204, J,16,0.05798601,0.616298967
26888,212171851,1,5.48927174,3266.597143,14.41161333, E,16,0.615788673,0.000312191
26889,212172412,1,29.83251641,3264.427191,1.587055429, J,16,0.024503523,0.688048277
26890,212172538,1,31.32644574,3269.728212,2.779113428, J,16,0.160932908,1.01763376
26891,212172621,1,2.73732482,3265.470712,13.28036203, J,16,0.028932792,0.967760694
26892,212172765,1,21.60234213,3264.308977,2.642103196, J,16,0.085913341,0.017685948
26893,212172887,1,32.81222225,3283.023613,0.344849497, J,16,0.246481704,0.703002413
26894,212172907,1,21.61623371,3264.310237,2.049841674, J,16,0.077182305,1.008310058
26895,212173952,1,33.4489155,3295.528618,1.543576636, J,16,0.047149228,0.692529686
26896,212174271,1,21.61530934,3264.297124,3.255189569, J,16,0.235280645,0.922912155
26897,212174797,1,16.24797853,3265.682749,1.509875944, J,16,0.018214219,0.279947888
26898,212175087,1,0.699668909,3264.255459,4.242528207, J,16,0.39472196,0.410775835
26899,212175273,1,21.60237049,3264.319801,2.122669518, J,16,0.196931903,0.004376708
26900,212175377,1,21.60437966,3264.304869,2.499854213, J,16,0.11970561,0.000378382
26901,212175529,1,32.53998813,3265.207877,3.411519066, J,16,0.038013235,0.179077236
26902,212175628,1,38.17061597,3285.915536,1.601417607, J,16,0.051995975,0.491458592
26903,212175906,1,21.80696188,3279.847137,0.272810758, J,16,0.4634998,0.425793838
26904,212176029,1,19.81281293,3264.685525,3.181513838, J,16,0.02389291,0.731701189
26905,212176051,1,19.86863863,3265.046199,1.643537353, J,16,0.015885331,0.739302198
26906,212176060,1,21.6049224,3264.327607,2.388931662, J,16,0.393769044,1.196977402
26907,212176244,1,29.83250603,3264.421488,1.737875368, J,16,0.030611711,0.691375522
26908,212177506,1,29.83256799,3264.923494,2.51363804, J,16,0.087468126,1.003488876
26909,212177867,1,32.7833374,3285.954617,1.908359151, J,16,0.103580121,0.338334872
26910,212177952,1,21.60236762,3264.307045,2.411403868, J,16,0.022890041,0.658725323
26911,212178066,1,15.61092287,3278.513483,3.7109205, C,16,0.020997809,0.598802142
26912,212178088,1,16.06295356,3265.672033,3.718749471, J,16,0.092558464,1.068283268
26913,212178521,1,36.92679812,3285.893412,1.560606996, J,16,0.058533568,0.396233867
26914,212178811,1,21.60241202,3264.317078,1.878857951, J,16,0.033476222,0.018376209
26915,212179042,1,0.15327619,3264.279921,0.088287086, J,16,0.024851372,0.01
26916,212179892,1,31.68901147,3268.819502,1.349790813, J,16,0.046001116,0.506278626
26917,212179900,1,35.7063952,3265.25558,3.556494463, J,16,0.039998993,0.95499999
26918,212180080,1,38.10405095,3285.984315,1.382235501, J,16,0.063266903,0.461383576
26919,212180610,1,21.08113267,3282.013228,1.774520741, J,16,0.046343733,0.992191701
26920,212180846,1,8.606467593,3264.727803,1.173648339, J,16,0.048636858,0.233332626
26921,212180876,1,40.48054185,3278.845342,4.1893735, C,16,0.014417517,0.009489748
26922,212181424,1,20.39611016,3265.597327,2.022079266, J,16,0.098160005,0.533674447
26923,212181460,1,0.569218745,3264.407534,2.675146347, E,16,0.536799542,0.313731976
26924,212181661,1,21.74364202,3279.856008,1.854304858, J,16,0.046685081,0.70609432
26925,212181989,1,29.2168815,3265.654717,2.628971005, J,16,0.079072216,1.059223956
26926,212182233,1,0.375676293,3264.440443,2.673346174, E,16,0.63419675,0.482309628
26927,212182545,1,21.61811509,3264.321624,1.806955641, J,16,0.079282653,0.01954385
26928,212182805,1,27.20367913,3275.872352,1.76646975, J,16,0.188072139,0.02894195
26929,212182807,1,33.19742503,3264.909707,2.052519644, J,16,0.031106144,0.000500012
26930,212183961,1,21.60226109,3264.333335,1.781507151, J,16,0.690806532,0.000683001
26931,212184017,1,29.54744842,3265.485462,2.366190789, J,16,0.094188728,1.004622805
26932,212184098,1,21.61496005,3264.314636,2.306665031, J,16,0.234616395,1.092118038
26933,212184879,1,21.602445,3264.318194,2.066985476, J,16,0.093732927,0.000500574
26934,212185124,1,29.54457691,3265.488123,2.408812041, J,16,0.029932203,0.711333544
26935,212185184,1,23.02516212,3285.945023,0.783752114, J,16,0.41685693,0.145867504
26936,212185225,1,21.66417533,3265.625606,3.720044271, J,16,0.114391474,1.024445566
26937,212185667,1,12.95203337,3264.232591,2.302736881, J,16,0.073225642,1.004904087
26938,212186995,1,18.39043891,3264.178898,1.865486187, J,16,0.191122873,0.001226842
26939,212187907,1,22.3890212,3279.816428,1.596513572, J,16,0.057772707,0.311684343
26940,212187926,1,29.90530927,3264.32979,3.625242981, J,16,0.023635578,0.642300674
26941,212187971,1,0.802074143,3264.826225,0.86288177, C,16,0.026581921,0.59202855
26942,212188013,1,36.93299877,3285.885759,2.408597179, J,16,0.366259815,0.509801458
26943,212188246,1,21.61668562,3264.314585,2.526158046, J,16,0.144045607,1.013024887
26944,212188428,1,21.00250433,3282.083738,0.984395349, J,16,0.029619079,0.805245298
26945,212188674,1,16.26914302,3279.818842,1.606678932, J,16,0.040292656,0.622407445
26946,212189290,1,21.60267144,3264.330134,1.324377009, J,16,0.122861721,0.698070508
26947,212189658,1,35.07040167,3285.678746,0.76362104, J,16,0.124120471,0.916277522
26948,212190703,1,4.933454005,3266.340578,11.85101226, E,16,0.441327541,1.12048889
26949,212190798,1,15.75434636,3279.815587,1.64457958, J,16,0.047342109,0.563280788
26950,212191020,1,0.347354144,3264.222203,0.200075987, J,16,0.029495886,0.01
26951,212191941,1,22.3890152,3279.815676,1.467825567, J,16,0.053923407,0.316187624
26952,212192481,1,21.91851141,3283.217942,2.634378414, J,16,0.226298166,0.000738658
26953,212192997,1,22.38876023,3279.816513,1.52423709, J,16,0.062915452,0.03130289
26954,212193012,1,25.72614202,3279.81709,1.603558949, J,16,0.072036734,0.28892755
26955,212193284,1,22.38836907,3279.815946,1.488938318, J,16,0.047789546,0.335799731
26956,212194007,1,1.177187301,3265.296834,6.589715785, E,16,0.602964614,0.526720325
26957,212194032,1,22.3887647,3279.816006,1.523895044, J,16,0.056647834,0.44029251
26958,212194470,1,22.38843872,3279.816336,1.53094874, J,16,0.046563694,0.49250445
26959,212195099,1,0.245145589,3264.356771,0.141203859, J,16,0.025374819,0.01
26960,212195349,1,21.62743443,3264.279973,2.480192924, J,16,0.3077627,1.163311951
26961,212195450,1,33.16957108,3280.166781,8.05590094, J,16,0.031931197,0.389151429
26962,212195645,1,20.13963957,3264.171575,1.572789699, J,16,0.032851609,0.695107631
26963,212196294,1,34.07399512,3279.813389,1.396877326, J,16,0.065459013,0.432704866
26964,212197607,1,24.74320164,3279.818085,1.639593059, J,16,0.054377175,0.501416744
26965,212198117,1,21.6024739,3264.299595,2.135174088, J,16,0.041979565,0.946064021
26966,212198857,1,35.68819509,3265.321203,2.971300108, J,16,0.438558115,1.183003624
26967,212198863,1,34.86155,3285.867067,1.688359109, J,16,0.114400574,0.071542263
26968,212201195,1,29.95292273,3264.18623,1.481447604, J,16,0.084647063,0.960223475
26969,212202257,1,22.38861379,3279.816461,1.517792589, J,16,0.057574059,0.362873297
26970,212203484,1,21.55326669,3264.369389,4.569504187, J,16,0.096028338,0.000156272
26971,212204093,1,29.61757568,3265.337478,2.130934951, J,16,0.039718721,0.012673017
26972,212204325,1,38.90878436,3264.708244,2.568922652, J,16,0.231582318,1.103156791
26973,212204403,1,4.68867278,3268.403765,3.1661916, C,16,0.034488507,0.952841108
26974,212204655,1,0.709057045,3264.671629,3.428426578, E,16,0.417500675,0.955259825
26975,212204994,1,36.73148109,3299.175282,9.876181134, J,16,0.145038082,1.059617685
26976,212205146,1,31.14672276,3287.858056,1.97341612, J,16,0.026757788,0.57522986
26977,212205502,1,29.83878777,3264.414534,2.626969826, J,16,0.087138104,1.010111435
26978,212205731,1,19.80012644,3265.185032,2.412393645, J,16,0.286196095,1.197471065
26979,212205892,1,38.64326335,3285.944038,0.974096438, J,16,0.059489789,0.251182597
26980,212205940,1,38.91966321,3264.181542,2.885107842, J,16,0.097770604,1.022654326
26981,212206346,1,22.38842801,3279.816471,1.512795713, J,16,0.054313341,0.313464327
26982,212206497,1,32.29796925,3265.214242,2.293234406, J,16,0.176207689,0.010881043
26983,212206519,1,25.76596429,3279.813052,1.467389122, J,16,0.08359595,0.487000045
26984,212206655,1,28.77304046,3265.237813,4.370150664, J,16,0.18517913,0.713848055
26985,212206808,1,0.143030554,3264.162969,0.082385599, J,16,0.197496272,0.01
26986,212206860,1,0.143069535,3264.267193,0.082408052, J,16,0.021091412,0.01
26987,212207136,1,21.57110398,3264.35919,3.579166673, J,16,0.08125581,0.0005
26988,212207194,1,9.149910753,3265.323673,6.290178968, E,16,0.494498867,0.862751498
26989,212207327,1,0.112384312,3264.234658,0.064733364, J,16,0.016240781,0.01
26990,212207679,1,22.38845941,3279.816046,1.552374553, J,16,0.045318902,0.501574395
26991,212207828,1,36.92940271,3285.89062,2.299302535, J,16,0.466111425,0.95872143
26992,212208163,1,2.723905627,3265.751711,9.539943213, E,16,0.757095873,0.003568086
26993,212208729,1,1.963324813,3264.400736,3.833000373, J,16,0.029525949,0.019719712
26994,212208820,1,20.73272799,3283.119814,1.25335192, J,16,0.066096627,0.921660881
26995,212208973,1,0.112384304,3264.163078,0.064733359, J,16,0.15680231,0.01
26996,212209198,1,21.60236384,3264.322583,1.785851712, J,16,0.034808161,0.05142395
26997,212209220,1,21.60253197,3264.319309,1.833305655, J,16,0.026433324,0.313086065
26998,212209223,1,28.54568204,3285.918684,3.884866382, J,16,0.056254496,0.69571215
26999,212209535,1,8.073721733,3271.741832,1.433092062, J,16,0.034605813,0.000499999
27000,212209631,1,21.60784961,3264.321212,2.192861335, J,16,0.463489224,1.003467787
27001,212209641,1,21.60240411,3264.323114,1.949000496, J,16,0.090395471,0.000499744
27002,212209840,1,20.09440138,3264.287408,1.58713995, J,16,0.038744119,0.035112552
27003,212209851,1,38.64446197,3285.957851,1.961485077, J,16,0.038751777,0.624644574
27004,212210064,1,34.86232181,3285.87288,2.283999984, J,16,0.073873088,0.929344836
27005,212210225,1,35.37099501,3293.5821,2.028596448, J,16,0.047463815,0.455841487
27006,212210227,1,17.09032351,3264.652367,3.571844568, J,16,0.023693463,0.007185274
27007,212210293,1,22.38910717,3279.815704,1.484781341, J,16,0.058738461,0.293722235
27008,212210390,1,12.8863778,3275.79629,3.430139371, E,16,0.39683242,0.928235274
27009,212210656,1,14.76035333,3265.043044,2.801598531, J,16,0.134852614,1.043621003
27010,212210905,1,31.63669782,3279.818495,1.615230721, J,16,0.065248191,0.023061677
27011,212210995,1,32.45918062,3264.419259,1.979222811, J,16,0.032238752,0.440169995
27012,212211122,1,20.80790871,3283.05199,0.25, J,16,0.108304806,0.887867343
27013,212211214,1,38.64030889,3285.956262,1.573027705, J,16,0.076576957,0.554438835
27014,212211543,1,21.64957815,3264.311834,2.049906163, J,16,0.076108104,0.028314714
27015,212211654,1,34.862018,3285.867863,1.708862614, J,16,0.101616716,0.215448617
27016,212211674,1,0.112384304,3264.234603,0.064733359, J,16,0.035057467,0.01
27017,212211686,1,34.62742427,3285.970712,1.812553576, J,16,0.057807041,0.796504485
27018,212211822,1,17.08656161,3264.642243,5.087326829, J,16,0.204076058,0.730843649
27019,212211957,1,32.86701284,3264.380249,4.053162446, J,16,0.050127268,0.452253531
27020,212212375,1,0.143069535,3264.165022,0.082408052, J,16,0.128839449,0.01
27021,212212602,1,34.62925101,3285.972002,2.18817259, J,16,0.152355867,1.040945774
27022,212212705,1,15.67259506,3264.42566,1.423715228, J,16,0.035337237,0.694421212
27023,212213192,1,32.75818108,3264.426414,1.938225108, J,16,0.133738782,0.001316377
27024,212213289,1,22.38845191,3279.81714,1.588521211, J,16,0.057141307,0.399910715
27025,212213683,1,0.112384319,3264.234678,0.064733368, J,16,0.034633583,0.01
27026,212213726,1,27.18363986,3285.925186,5.290070649, J,16,0.081058291,0.836578111
27027,212213775,1,22.87421291,3285.990327,1.50341978, J,16,0.332369051,0.003878521
27028,212213895,1,32.75764468,3264.42405,1.977038878, J,16,0.109112229,0.412115103
27029,212214058,1,22.47115385,3264.634289,3.95859217, J,16,0.019945748,0.631292102
27030,212214089,1,21.61928681,3264.30659,3.453703398, J,16,0.284530775,1.176727531
27031,212214101,1,17.13649527,3264.435798,1.257107852, J,16,0.032554277,0.698059726
27032,212214161,1,30.07561524,3264.420175,2.156553582, J,16,0.074103262,0.003510556
27033,212214487,1,29.40384287,3264.417165,1.960941018, J,16,0.059177056,0.011109305
27034,212214592,1,0.361535272,3264.173136,2.424587423, J,16,0.244465809,0.580295492
27035,212214622,1,32.57019722,3264.648173,6.341511346, J,16,0.465245315,1.100954939
27036,212214747,1,15.67262378,3264.433799,1.261724829, J,16,0.040113904,0.43441135
27037,212214750,1,32.75788534,3264.424381,1.9187338, J,16,0.06211781,0.556124518
27038,212214886,1,21.60274796,3264.319504,1.89501151, J,16,0.078599251,0.000500017
27039,212214904,1,21.60298494,3264.331595,1.29906579, J,16,0.12264375,0.575862077
27040,212215155,1,21.60274436,3264.327711,1.643825186, J,16,0.338521119,0.008703964
27041,212215296,1,21.60380851,3264.328874,1.517502209, J,16,0.415144215,0.050544597
27042,212215462,1,23.03936457,3285.944458,1.399866604, J,16,0.066857532,0.339837669
27043,212215477,1,0.112384304,3264.234599,0.064733359, J,16,0.025483304,0.01
27044,212215486,1,29.40383444,3264.415064,1.841059826, J,16,0.053207694,0.220779175
27045,212215716,1,32.75756831,3264.420118,2.113062731, J,16,0.067963474,0.371093449
27046,212215841,1,0.223312971,3264.307659,0.89677619, J,16,0.059825289,0.416288309
27047,212215866,1,31.81936167,3279.841173,1.007139239, J,16,0.424865796,0.022636658
27048,212215994,1,32.5667956,3264.622568,4.169110039, J,16,0.076809843,0.000500006
27049,212216172,1,27.70755583,3265.224474,5.045908233, J,16,0.04045137,0.075244726
27050,212216255,1,21.60649619,3264.325662,1.25976246, J,16,0.218926287,0.002145443
27051,212216502,1,21.60275932,3264.32247,2.244460022, J,16,0.185187322,0.005913841
27052,212216966,1,33.39336437,3264.378383,4.577889696, J,16,0.19451577,0.000634955
27053,212217004,1,21.60280848,3264.309444,2.489294617, J,16,0.137470107,0.023105851
27054,212217251,1,16.50162016,3265.291377,5.7314207, J,16,0.131971874,1.097036733
27055,212217600,1,30.17261819,3270.893074,1.500020112, J,16,0.132259148,0.358009069
27056,212217615,1,0.163518593,3264.164825,0.094186709, J,16,0.08040931,0.01
27057,212217672,1,38.64128374,3285.959194,1.55516732, J,16,0.064887667,0.783626274
27058,212217683,1,0.163518593,3264.164827,0.094186709, J,16,0.086715754,0.01
27059,212217948,1,38.13296651,3285.959532,1.538913721, J,16,0.056971491,0.793305182
27060,212218016,1,29.95428564,3265.211673,4.269960636, J,16,0.02481468,0.281920651
27061,212218257,1,21.60274656,3264.319339,2.208696171, J,16,0.26782462,0.000937466
27062,212218393,1,33.15115083,3264.638611,4.81219968, J,16,0.023620467,0.938392981
27063,212218734,1,33.81603706,3279.817123,1.592844115, J,16,0.067600233,0.283235625
27064,212218901,1,36.5770481,3299.580457,0.99528095, J,16,0.042343267,0.175027107
27065,212218915,1,32.54035648,3264.42069,2.239014328, J,16,0.171385481,0.00042713
27066,212218980,1,0.143069535,3264.165039,0.082408052, J,16,0.139617422,0.01
27067,212219101,1,38.74672849,3285.880112,2.163694625, J,16,0.108905133,0.391124949
27068,212219418,1,0.112384319,3264.234692,0.064733368, J,16,0.046610124,0.01
27069,212219483,1,14.83675389,3265.326679,10.62600845, J,16,0.033543648,0.000922857
27070,212219515,1,34.10553428,3286.006387,4.350641409, J,16,0.040363982,0.547588763
27071,212219881,1,6.925330323,3264.184752,3.0398261, C,16,0.096518683,0.046706476
27072,212219935,1,36.13212864,3279.803146,2.545266618, J,16,0.330258372,1.136684654
27073,212220236,1,0.112384319,3264.234707,0.064733368, J,16,0.028881032,0.01
27074,212220577,1,32.72801428,3265.004338,4.302543302, J,16,0.463933357,1.041160494
27075,212220742,1,34.86200993,3285.877186,2.097506942, J,16,0.05947506,0.9815694
27076,212221077,1,30.12443288,3264.421312,2.349354574, J,16,0.207814651,0.024890761
27077,212221208,1,29.40397389,3264.416901,2.077720233, J,16,0.143627464,0.005608237
27078,212221545,1,30.12392717,3264.421724,1.543820314, J,16,0.034767068,0.735234728
27079,212221637,1,32.32397638,3264.960727,4.492750429, J,16,0.078840121,0.000616653
27080,212221671,1,0.112384319,3264.234721,0.064733368, J,16,0.085960968,0.01
27081,212221684,1,0.112384319,3264.234713,0.064733368, J,16,0.016913978,0.01
27082,212221705,1,29.90581699,3264.305733,4.632652043, J,16,0.052890536,0.007188715
27083,212221710,1,32.70320749,3264.418813,2.061547434, J,16,0.12225904,0.000495158
27084,212221986,1,0.175333552,3264.301004,1.280346722, E,16,0.500280485,0.403308827
27085,212222071,1,34.77127185,3285.9743,3.155856888, J,16,0.132117848,0.820058716
27086,212222201,1,29.21574681,3264.376306,3.932329612, J,16,0.024898732,0.375874901
27087,212222269,1,9.167194347,3264.430608,1.53723768, J,16,0.071657182,0.000262274
27088,212222272,1,32.67588498,3264.968457,4.15889575, J,16,0.018522042,0.340992357
27089,212222299,1,33.22656375,3296.026169,19.33615154, J,16,0.052429569,0.976215823
27090,212222300,1,38.64302788,3285.956415,1.430173837, J,16,0.068001775,0.214855018
27091,212222367,1,30.31964949,3287.700726,4.303738363, J,16,0.032429805,0.000535328
27092,212222383,1,5.776731459,3269.516922,1.9235203, C,16,0.012750116,0.120067972
27093,212222415,1,38.63843989,3285.961491,2.473943754, J,16,0.22778129,1.070036421
27094,212222443,1,1.190407145,3264.476764,2.2465974, E,16,0.468497106,1.238737148
27095,212222538,1,21.57155208,3264.365041,4.983319459, J,16,0.155821117,0.830077757
27096,212222579,1,37.83934156,3264.383949,4.60746266, J,16,0.027759492,0.00103026
27097,212222604,1,13.71816742,3264.420926,2.024632725, J,16,0.041684958,0.447654343
27098,212222622,1,32.86721081,3264.421943,2.283621824, J,16,0.291385778,0.001009247
27099,212222868,1,15.66526978,3264.179196,1.25552237, J,16,0.214531064,1.154913986
27100,212222875,1,1.190368144,3264.483881,5.01770634, E,16,0.437891775,1.140483495
27101,212223025,1,30.74222452,3264.427413,2.269716382, J,16,0.148979412,0.812359814
27102,212223124,1,22.3886105,3279.817018,1.535972279, J,16,0.080256722,0.224356372
27103,212223152,1,30.54168963,3293.554928,0.977627268, J,16,0.089791216,0.68766671
27104,212223216,1,32.95523552,3265.258174,5.043227535, J,16,0.096984952,0.883654341
27105,212223298,1,0.103021952,3264.178802,0.25, J,16,0.011299586,0.742973445
27106,212223307,1,1.19037742,3264.482842,5.690445226, E,16,0.604951754,0.558497796
27107,212223366,1,15.77718651,3264.98074,6.05248577, J,16,0.0407465,0.952772983
27108,212223501,1,21.6030922,3264.329573,1.405904794, J,16,0.337402515,0.035609946
27109,212223585,1,5.855337882,3268.081977,0.304469485, J,16,0.103827639,0.972352953
27110,212223632,1,1.190180933,3264.488926,4.8991763, E,16,0.057166712,1.008824889
27111,212223695,1,22.38895559,3279.813979,1.373684638, J,16,0.029315291,0.587971839
27112,212223797,1,0.112384319,3264.23472,0.064733368, J,16,0.047347062,0.01
27113,212224108,1,14.52808609,3276.323942,13.75899096, J,16,0.121644434,1.041463841
27114,212224611,1,12.70321269,3275.261683,13.28839905, J,16,0.03542653,0.904989316
27115,212224662,1,38.74557675,3285.897548,2.552139189, J,16,1.366473051,0.01
27116,212225225,1,27.88307854,3264.959156,3.692099663, J,16,0.448201288,1.0217888
27117,212225359,1,15.84050524,3267.979464,4.1563504, C,16,0.056625441,0.97071491
27118,212225405,1,22.93427879,3264.948659,2.388187533, J,16,0.209111838,0.729496851
27119,212225986,1,2.320525411,3264.199059,2.564827966, E,16,0.577755058,0.655967843
27120,212226026,1,15.38990632,3264.401877,2.977162822, J,16,0.052725695,0.000499999
27121,212226047,1,32.54047799,3264.420736,2.010587294, J,16,0.080575983,0.001777734
27122,212226216,1,27.67885865,3265.23976,5.945573011, J,16,0.045486817,0.000100082
27123,212226661,1,29.59337099,3264.931582,3.059159645, J,16,0.052096693,0.274531801
27124,212226787,1,34.74457311,3285.912015,4.455656399, J,16,0.064329741,0.723164189
27125,212226984,1,38.6366992,3285.960335,1.316309659, J,16,0.041648324,0.610494708
27126,212227092,1,5.190198503,3266.429343,3.298902331, E,16,0.634970891,0.452524947
27127,212227381,1,36.92283953,3285.895406,1.803396783, J,16,0.215887443,0.000412872
27128,212227618,1,29.40339232,3264.41892,2.056080825, J,16,0.191225004,0.0005
27129,212227753,1,19.99543986,3264.993949,1.969860963, J,16,0.243021136,0.008409621
27130,212227927,1,34.86288135,3285.880236,2.110196352, J,16,0.260741652,0.176198136
27131,212228037,1,34.81645411,3285.921062,3.00455324, J,16,0.427494491,1.022405657
27132,212228054,1,38.71477797,3285.913857,2.075936718, J,16,0.326634005,0.210938208
27133,212228684,1,14.77985867,3264.988158,4.191653687, J,16,0.046300573,0.442201825
27134,212228800,1,38.63985437,3285.956394,1.430149783, J,16,0.067148565,0.179009277
27135,212228853,1,21.50862126,3281.575682,0.982019909, J,16,0.046693627,0.732889949
27136,212228994,1,1.095701624,3264.448851,3.2105478, E,16,0.13982736,0.981442312
27137,212228997,1,16.8518036,3268.697582,13.44999297, J,16,0.060492198,1.013412923
27138,212229602,1,2.940869488,3264.48522,1.7591481, C,16,0.027870502,0.438266262
27139,212229810,1,38.64177823,3285.9501,1.253354358, J,16,0.076760201,0.837907594
27140,212230151,1,27.81010472,3265.05924,4.869015631, J,16,0.074893437,0.663412051
27141,212230322,1,14.7787999,3265.006111,3.420821246, J,16,0.048410994,0.000853118
27142,212230366,1,27.83189058,3264.968944,4.558312391, J,16,0.048812631,0.001925626
27143,212230390,1,21.60297209,3264.315824,1.868618766, J,16,0.06864482,0.000499995
27144,212230674,1,34.86302029,3285.876392,2.426100735, J,16,0.053882302,0.922377504
27145,212230852,1,34.86322362,3285.86884,2.093323799, J,16,0.21623023,0.402754327
27146,212231630,1,21.66390086,3264.216898,2.762169118, J,16,0.141023471,1.064926968
27147,228682341,1,35.40295495,3265.257192,2.475565081, J,16,1.015236482,0.000238248
27148,228682395,1,0.122661725,3264.188754,0.070653153, J,16,0.368690235,0.01
27149,228682425,1,22.33830783,3264.821012,1.941602261, J,16,0.747634476,0.013130413
27150,228682455,1,13.76888593,3265.654453,2.101352297, J,16,0.55833388,0.001547802
27151,228682458,1,30.36824666,3270.723033,2.176177647, J,16,4.894789097,0.877545512
27152,228682468,1,23.04117049,3278.096099,1.002381873, J,16,4.906753814,0.008946644
27153,228682601,1,0.112384319,3264.234892,0.064733368, J,16,0.249427537,0.01
27154,228682603,1,21.61519132,3264.310998,2.714643014, J,16,0.246436156,1.078939984
27155,228682604,1,21.60220285,3264.31013,2.518236925, J,16,0.121644278,0.010022235
27156,228682625,1,32.78221724,3264.412713,1.983104482, J,16,0.18479661,0.0005
27157,228682647,1,36.60772877,3265.167534,1.660002483, J,16,0.124689823,0.008818764
27158,228682767,1,0.183882624,3264.20376,0.105916391, J,16,0.231066993,0.01
27159,228682785,1,0.183882624,3264.285467,0.105916391, J,16,0.11423585,0.01
27160,228682811,1,21.63394093,3281.311718,2.280110436, J,16,0.050835404,0.441220903
27161,228682824,1,28.92064055,3285.887811,5.375284829, J,16,0.236864012,0.640705558
27162,228682937,1,36.90855131,3285.908253,2.828120522, J,16,0.642693218,0.436598461
27163,228683141,1,16.56365287,3265.053615,6.893712596, J,16,0.190174862,1.036203398
27164,228683194,1,16.60006653,3264.968032,6.625780966, J,16,0.427772422,1.253172152
27165,228683284,1,32.97478157,3289.845534,1.753194564, J,16,0.412334341,0.004930252
27166,228683364,1,0.156680509,3264.219726,0.090247973, J,16,0.01757477,0.01
27167,251277401,1,21.64847978,3264.240633,1.134572985, J,16,0.061811754,0.566469872
27168,251277795,1,32.21490597,3265.219282,2.129540106, J,16,0.0312484,0.649261535
27169,251277879,1,0.183936432,3264.184891,0.105947385, J,16,0.11488234,0.01
27170,251277916,1,0.347351819,3264.20083,0.200074648, J,16,0.173836114,0.01
27171,251278026,1,33.16814043,3265.147735,1.836870589, J,16,0.265841095,0.002068963
27172,251278277,1,21.64798453,3264.243289,1.250823239, J,16,0.262547098,0.012807018
27173,251278337,1,0.183881983,3264.284269,0.105916022, J,16,0.083741045,0.01
27174,251278467,1,36.04216927,3279.812515,1.618473631, J,16,0.074853051,0.657471262
27175,251278530,1,21.66301512,3264.217731,1.547689343, J,16,0.21802658,1.005928201
27176,251278574,1,34.8300088,3285.892881,1.996762751, J,16,0.207177748,0.549320046
27177,251278726,1,0.183881983,3264.284272,0.105916022, J,16,0.074698311,0.01
27178,251278727,1,0.115800373,3264.257283,0.066701015, J,16,0.020632229,0.01
27179,251278809,1,0.183881938,3264.325043,0.105915997, J,16,0.021028399,0.01
27180,251278837,1,0.183881983,3264.28427,0.105916022, J,16,0.060185699,0.01
27181,251278871,1,21.64664768,3264.250321,1.771152791, J,16,0.126690817,0.984836505
27182,251278875,1,0.183881983,3264.284273,0.105916022, J,16,0.022857981,0.01
27183,251278891,1,19.02519634,3268.823765,1.787316477, J,16,0.175029854,1.034873686
27184,251279009,1,21.62380969,3264.273534,5.321653326, J,16,0.490424497,0.877548467
27185,251279061,1,0.470012576,3264.609166,0.250187624, J,16,0.194566653,1.156419842
27186,251279088,1,0.112384275,3264.233685,0.064733342, J,16,0.01809834,0.01
27187,251279179,1,32.16058433,3265.052465,0.25, J,16,0.136532642,0.921864924
27188,251279401,1,0.183881953,3264.284206,0.105916005, J,16,0.292387969,0.01
27189,251279413,1,0.16351819,3264.163932,0.094186478, J,16,0.050584005,0.01
27190,251279430,1,0.719512408,3264.728447,1.667833, C,16,0.011739837,0.745222612
27191,251279629,1,0.163518161,3264.245615,0.09418646, J,16,0.048634379,0.01
27192,251279795,1,21.66385272,3264.204061,0.990023779, J,16,1.340367158,0.04607683
27193,251279807,1,0.245224506,3264.262824,0.141249315, J,16,0.139736623,0.01
27194,251279829,1,29.74523556,3283.4416,1.754703115, J,16,0.405753053,1.104791568
27195,251279830,1,21.63175056,3264.273675,1.914385579, J,16,0.107273849,0.883089064
27196,251280212,1,0.183881983,3264.284275,0.105916022, J,16,0.06131283,0.01
27197,251280318,1,0.163448334,3264.162302,0.09414624, J,16,0.015123058,0.01
